SMILES,num_rings,heavy_atoms,Compound Identification: Reaxys Commercial Substance ID,Links to Reaxys,Data Count,CAS Registry Number,Chemical Name,Linear Structure Formula,Molecular Formula,Molecular Weight
S1C=NC2=C1C=CN=C2,2,9,23636.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D23636&database=RC&origin=ReaxysOutput&ln=,(19 of 406),273-75-6,"Thiazolo[4,5-c]pyridine; [1,3]thiazolo[4,5-c]pyridine; ethyl (1,3,6-trimethyl-2,4-dioxo-7-phenyl-1,2,3,4-tetrahydro-8H-imidazo[2,1-f]purin-8-yl)acetate; {1-[5-({4-[2-(1H-pyrazol-1-yl)ethyl]-1-piperidinyl}carbonyl)-2-pyridinyl]-3-piperidinyl}methanol; N-(3,5-Dimethyl-phenyl)-2-(5-m-tolyl-4-p-tolyl-4H-[1,2,4]triazol-3-ylsulfanyl)-acetamide; N-(4-methylphenyl)-2-{4-oxo-5-propyl-3H,4H,5H-pyridazino[4,5-b]indol-3-yl}acetamide; 10-benzyl-2H,3H,4H,10H-benzo[g]pteridine-2,4-dione",C6H4N2S,C6H4N2S,136.177
S1C=CC2=C1N=CC=N2,2,9,24415.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D24415&database=RC&origin=ReaxysOutput&ln=,(21 of 406),56088-28-9,"Thieno[2,3-b]pyrazine; 2-(4-fluorophenyl)-N-{2-[4-(pyridin-2-yl)piperazine-1-carbonyl]-1-benzofuran-3-yl}acetamide; 8-methoxy-1,5-dimethyl-3-(4-methylphenyl)-1H,2H,3H,4H,5H-pyrimido[5,4-b]indole-2,4-dione; 4-{[2-(benzylsulfonyl)phenyl]carbonyl}-3,4-dihydroquinoxalin-2(1H)-one; (2R,3S,4R,5R)-2-(Hydroxymethyl)-5-methoxy-tetrahydrofuran-3,4-diol; 2-(4-chlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazole; N-(3-ethoxypropyl)-3-(3-methoxyphenyl)-1,2,4-oxadiazol-5-amine",C6H4N2S,C6H4N2S,136.177
S1C=CC2=C1C=NC=N2,2,9,37988.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D37988&database=RC&origin=ReaxysOutput&ln=,(30 of 406),272-68-4,"thieno[3,2-d]pyrimidine; 1-(2,5-dimethoxyphenyl)-2-{[4-(4-ethoxyphenyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}ethanone; 2-({2-[(4-bromo-2-methylphenyl)amino]-2-oxoethyl}sulfanyl)-4,6-dimethyl-N-phenylpyridine-3-carboxamide; N-{4-[(cyclopentylcarbamoyl)methyl]phenyl}-2,3,4,5-tetrahydro-1H-1-benzazepine-1-carboxamide; N-(3-phenylpropyl)-2-{[5-(thiophen-2-yl)-1,2-oxazol-3-yl]methoxy}acetamide; (1-amino-2-cyclopropylbutan-2-yl)(2-methoxyethyl)methylamine; pentyl 2-(4-bromophenyl)-8-methylquinoline-4-carboxylate",C6H4N2S,C6H4N2S,136.177
S1C=NC2=C1C=NC=C2,2,9,51546.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D51546&database=RC&origin=ReaxysOutput&ln=,(41 of 406),273-70-1,"Thiazolo[5,4-c]pyridine; N-cyclooctyl-4-({7-oxo-2,8,10-triazatricyclo[7.4.0.0?,?]trideca-1(9),3,5,10,12-pentaen-8-yl}methyl)benzamide; N-({[5-(allylamino)-3,4-diphenylpyrimido[4,5-c]pyridazin-7-yl]sulfanyl}acetyl)-N'-methylurea; 1,3-dimethyl-7-pentyl-8-(piperidin-1-ylmethyl)-3,7-dihydro-1H-purine-2,6-dione; 2-Oxo-2,3-dihydro-benzooxazole-6-sulfonic acid (3-hydroxy-propyl)-amide; 4-Chloro-6,7,8,9-tetrahydro-5H-3,10,10a-triaza-benzo[a]azulene; [1,3]thiazolo[5,4-c]pyridine",C6H4N2S,C6H4N2S,136.177
S1C=C2N=CC=NC2=C1,2,9,3859541.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3859541&database=RC&origin=ReaxysOutput&ln=,(124 of 406),272-43-5,"Thieno[3,4-b]pyrazine; N-(2-methoxy-5-methylphenyl)-2-{4-[(4-methylpiperidin-1-yl)sulfonyl]-1H-imidazol-1-yl}acetamide; 2,4-dioxo-3-phenyl-N-[4-(trifluoromethyl)phenyl]-1,2,3,4-tetrahydropyrimidine-5-carboxamide; N-(4-tert-butylphenyl)-2-[6-oxo-3-(4-phenylpiperazin-1-yl)pyridazin-1(6H)-yl]acetamide; 1,3-Dibromo-5-dodecyl-4H-thieno[3,4-c ]pyrrole-4,6(5H )-dione; 5,7-Dichloro-1,3-dihydroxy-xanthen-9-one; 2',3'-Pyrazinothiophene",C6H4N2S,C6H4N2S,136.177
S1N=CC2=C1N=CC=C2,2,9,3870388.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3870388&database=RC&origin=ReaxysOutput&ln=,(128 of 406),4767-80-0,"Isothiazolo[5,4-b]pyridine; [1,2]thiazolo[5,4-b]pyridine; 4-[(1-{[3-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-methyl-1H-pyrazol-4-yl]methyl}-3-piperidinyl)carbonyl]morpholine; N-(biphenyl-2-yl)-2-{[3-(4-bromophenyl)-4-oxo-3,4-dihydroquinazolin-2-yl]sulfanyl}acetamide; VTIVYUBSVCXRPI-UHFFFAOYSA-N; SCHEMBL493727; 4767-80-0",C6H4N2S,C6H4N2S,136.177
S1C=CC2=C1C=CN=N2,2,9,9561021.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D9561021&database=RC&origin=ReaxysOutput&ln=,(147 of 406),22390-25-6,"thieno[3,2-c]pyridazine; 2-amino-7,7-dimethyl-1-(3-nitrophenyl)-5-oxo-4-(thiophen-2-yl)-1,4,5,6,7,8-hexahydroquinoline-3-carbonitrile; thieno(3,2-c)pyridazine",C6H4N2S,C6H4N2S,136.177
S1C=CC2=CN=NC=C12,2,9,10959664.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10959664&database=RC&origin=ReaxysOutput&ln=,(157 of 406),272-15-1,"thieno[2,3-d]pyridazine; SCHEMBL659548; 272-15-1; 2-{7-fluoro-4-oxo-4H,5H-pyrrolo[1,2-a]quinoxalin-5-yl}-N-[(pyridin-2-yl)methyl]acetamide; BECCJFVVNMJZMR-UHFFFAOYSA-N; Thieno(2,3-d)pyridazine; MolPort-004-968-588",C6H4N2S,C6H4N2S,136.177
S1C=C2C=NC=NC2=C1,2,9,11185818.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11185818&database=RC&origin=ReaxysOutput&ln=,(191 of 406),271-07-8,"thieno[3,4-d]pyrimidine",C6H4N2S,C6H4N2S,136.177
S1C=C2C=NN=CC2=C1,2,9,79701036.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D79701036&database=RC&origin=ReaxysOutput&ln=,(377 of 406),270-85-9,"THIENO[3,4-D]PYRIDAZINE",C6H4N2S,C6H4N2S,136.177
S1N=CC2=C1C=NC=C2,2,9,79743200.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D79743200&database=RC&origin=ReaxysOutput&ln=,(381 of 406),42851-57-0,"ISOTHIAZOLO[5,4-C]PYRIDINE",C6H4N2S,C6H4N2S,136.177
S1C=CC2=C1N=CN=C2,2,9,94601.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D94601&database=RC&origin=ReaxysOutput&ln=,(62 of 406),272-24-2,"Thieno[2,3-d]pyrimidine; N-(4-fluorophenyl)-5-(4-methylphenyl)-7-(2,3,4-trimethoxyphenyl)-4H,7H-pyrazolo[1,5-a]pyrimidine-3-carboxamide; ethyl 4-({[(3,4-difluorophenyl)carbamoyl]methyl}(methyl)sulfamoyl)-2,5-dimethyl-1H-pyrrole-3-carboxylate; 1-(3-methylphenyl)-5-(pyridin-3-yl)-N-[2-(thiophen-2-yl)ethyl]-1H-1,2,3-triazole-4-carboxamide; 4-(2,3-dimethoxyphenyl)-2-methyl-5-oxo-7-phenyl-1,4,5,6,7,8-hexahydroquinoline-3-carbonitrile; [3-(4-Chloro-phenyl)-9-methyl-5-phenyl-furo[3,2-g]chromen-7-ylidene]-hydrazine; N-(3-chloro-2-methylphenyl)-1-ethyl-[1,2,4]triazolo[4,3-a]quinoxalin-4-amine",C6H4N2S,C6H4N2S,136.177
S1C=CC2=C1N=NC=C2,2,9,9561020.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D9561020&database=RC&origin=ReaxysOutput&ln=,(146 of 406),58247-21-5,"thieno[2,3-c]pyridazine; 1-(3,4-dihydro-2H-1,4-benzoxazine-4-carbonyl)-N-[(thiophen-2-yl)methyl]piperidine-4-carboxamide; Butylone-d3 (hydrochloride)",C6H4N2S,C6H4N2S,136.177
S1N=C2C=CN=CC2=N1,2,9,3716290.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3716290&database=RC&origin=ReaxysOutput&ln=,(114 of 406),26147-89-7,"[1,2,5]Thiadiazolo[3,4-c]pyridine; 2-{1-(4-methylbenzyl)-4-[(6-methyl-2-pyridinyl)methyl]-2-piperazinyl}ethanol; propan-2-yl 6-bromo-2-(4-methoxyphenyl)quinoline-4-carboxylate; Tert-butyl 4,4,4-trifluoro-3-oxobutanoate",C5H3N3S,C5H3N3S,137.165
S1N=C2C=CC=NC2=N1,2,9,11087864.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11087864&database=RC&origin=ReaxysOutput&ln=,(181 of 406),26147-88-6,"[1,2,5]thiadiazolo[3,4-b]pyridine",C5H3N3S,C5H3N3S,137.165
S1N=NC2=CC=NC=C12,2,9,11480881.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11480881&database=RC&origin=ReaxysOutput&ln=,(209 of 406),174762-10-8,"[1,2,3]Thiadiazolo[5,4-c]pyridine(9CI); [1,2,3]thiadiazolo[5,4-c]pyridine; thiadiazolo[5,4-c]pyridine; Palifosfamide",C5H3N3S,C5H3N3S,137.165
S1N=NC2=NC=CC=C12,2,9,11480994.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11480994&database=RC&origin=ReaxysOutput&ln=,(213 of 406),174762-11-9,"[1,2,3]thiadiazolo[4,5-b]pyridine; 2-((4-(Dimethylamino)cyclohexyl)(methyl)amino)ethanol; 1,2,3-Thiadiazolo[4,5-b]pyridine(9ci); 1,2,3-Thiadiazolo[4,5-b]pyridine; thiadiazolo[4,5-b]pyridine",C5H3N3S,C5H3N3S,137.165
S1N=NC2=CC=CN=C12,2,9,79733241.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D79733241&database=RC&origin=ReaxysOutput&ln=,(380 of 406),36725-98-1,"[1,2,3]THIADIAZOLO[5,4-B]PYRIDINE",C5H3N3S,C5H3N3S,137.165
S1C=NC2=NC=CN=C12,2,9,3801917.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3801917&database=RC&origin=ReaxysOutput&ln=,(122 of 406),274-00-0,"[1,3]thiazolo[4,5-b]pyrazine; Thiazolo[4,5-b]pyrazine; 3'-(4-chlorophenyl)-4'-[(3-methoxyphenyl)carbonyl]-4'H-spiro[indole-3,5'-[1,2]oxazol]-2(1H)-one; 4-[2-ethyl-5-(3-methyl-1,2-oxazol-5-yl)benzenesulfonyl]-2-methyl-3,4-dihydro-2H-1,4-benzothiazine; N-{3-[1-(2-fluorophenyl)-5-methyl-1H-1,2,3-triazol-4-yl]-1,2,4-thiadiazol-5-yl}-4-methylbenzamide; [1,3]thiazolo[5,4-b]pyrazine; thiazolo(4,5-b)pyrazine",C5H3N3S,C5H3N3S,137.165
S1C=NC2=CN=CN=C12,2,9,3859571.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3859571&database=RC&origin=ReaxysOutput&ln=,(125 of 406),273-86-9,"Thiazolo[5,4-d]pyrimidine; 1-(3-chloro-4-methylphenyl)-N-(2,5-dimethoxyphenyl)-5-(piperidin-4-yl)-1H-pyrazole-4-carboxamide; 1-ethyl-5-fluoro-3-(2-oxopyrrolidin-1-yl)-N-[3-(propan-2-yloxy)propyl]-1H-indole-2-carboxamide; 3-[6-(4-methylpiperidin-1-yl)-[1,2,4]triazolo[4,3-b]pyridazin-3-yl]-N-propylpropanamide; 2-[4-[(5-isobutyl-1H-pyrazol-3-yl)methyl]-1-(3-methylbutyl)-2-piperazinyl]ethanol; 3-(4-chlorophenyl)-5-(2-methoxyphenyl)-2-methylpyrazolo[1,5-a]pyrimidin-7(4H)-one; 3-methyl-N-{3-[(1-phenyl-1H-tetrazol-5-yl)oxy]benzyl}butan-1-amine",C5H3N3S,C5H3N3S,137.165
S1C=C2N=CN=CC2=N1,2,9,10977580.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10977580&database=RC&origin=ReaxysOutput&ln=,(168 of 406),7130-83-8,"[1,2]thiazolo[4,3-d]pyrimidine; Isothiazolo[4,3-d]pyrimidine; 5-{[{[3-(2-fluorophenyl)-1-methyl-1H-pyrazol-4-yl]methyl}(isopropyl)amino]methyl}-2-pyrrolidinone; Vulm 1457",C5H3N3S,C5H3N3S,137.165
S1N=CC2=CN=CN=C12,2,9,10977585.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D10977585&database=RC&origin=ReaxysOutput&ln=,(169 of 406),272-26-4,"[1,2]thiazolo[5,4-d]pyrimidine; Isothiazolo[5,4-d]pyrimidine; 2-Benzoylcyclohexanone",C5H3N3S,C5H3N3S,137.165
S1C=NC2=CN=NC=C12,2,9,11087076.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11087076&database=RC&origin=ReaxysOutput&ln=,(176 of 406),273-76-7,"THIAZOLO[4,5-D]PYRIDAZINE, SureCN209182, AGN-PC-0211EJ, CTK4F9584, AKOS006373189, AG-E-87256, 273-76-7; [1,3]thiazolo[4,5-d]pyridazine; [1,3]thiazolo[5,4-d]pyridazine; Thiazolo[4,5-d]pyridazine",C5H3N3S,C5H3N3S,137.165
S1C=NC2=NC=NC=C12,2,9,11350954.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11350954&database=RC&origin=ReaxysOutput&ln=,(204 of 406),273-99-4,"[1,3]thiazolo[4,5-d]pyrimidine; N-{3-[1-(4-ethylphenyl)-5-methyl-1H-1,2,3-triazol-4-yl]-1,2,4-thiadiazol-5-yl}-3,4-dimethylbenzamide",C5H3N3S,C5H3N3S,137.165
S1N=CC2=NC=CN=C12,2,9,40265376.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40265376&database=RC&origin=ReaxysOutput&ln=,(302 of 406),nan,"[1,2]thiazolo[5,4-b]pyrazine",C5H3N3S,C5H3N3S,137.165
S1C=C2C=NC=NC2=N1,2,9,40705560.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40705560&database=RC&origin=ReaxysOutput&ln=,(312 of 406),14521-32-5,"N-Cyclohexyl-N-ethylpiperidin-3-amine dihydrochloride; [1,2]thiazolo[3,4-d]pyrimidine; Isothiazolo[3,4-d]pyrimidine",C5H3N3S,C5H3N3S,137.165
S1N=CC2=NC=NC=C12,2,9,40705565.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D40705565&database=RC&origin=ReaxysOutput&ln=,(313 of 406),7078-51-5,"2-(3-Bromophenyl)-2-(piperidin-1-yl)acetic acid; [1,2]thiazolo[4,5-d]pyrimidine; Isothiazolo[4,5-d]pyrimidine",C5H3N3S,C5H3N3S,137.165
S1N=C2C=NN=CC2=N1,2,9,3651597.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D3651597&database=RC&origin=ReaxysOutput&ln=,(105 of 406),273-14-3,"[1,2,5]thiadiazolo[3,4-d]pyridazine",C4H2N4S,C4H2N4S,138.153
S1N=C2N=CC=NC2=N1,2,9,11088156.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11088156&database=RC&origin=ReaxysOutput&ln=,(183 of 406),51097-07-5,"[1,2,5]thiadiazolo[3,4-b]pyrazine",C4H2N4S,C4H2N4S,138.153
S1N=C2C=NC=NC2=N1,2,9,11480937.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11480937&database=RC&origin=ReaxysOutput&ln=,(212 of 406),273-47-2,"[1,2,5]thiadiazolo[3,4-d]pyrimidine; (3R)-3-AMINO-3-(5-CHLORO-3-FLUOROPHENYL)PROPANENITRILE; [1,2,5]Thiadiazolo[3,4-d]pyrimidine (8ci,9CI)",C4H2N4S,C4H2N4S,138.153
S1N=NC2=CN=CN=C12,2,9,11480885.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11480885&database=RC&origin=ReaxysOutput&ln=,(210 of 406),273-88-1,"[1,2,3]thiadiazolo[5,4-d]pyrimidine; [1,2,3]Thiadiazolo[5,4-d]pyrimidine (8ci,9CI); 2-(sec-Butylamino)cyclohexan-1-ol; thiadiazolo[5,4-d]pyrimidine",C4H2N4S,C4H2N4S,138.153
S1N=NC2=NC=NC=C12,2,9,11480997.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D11480997&database=RC&origin=ReaxysOutput&ln=,(214 of 406),60527-03-9,"[1,2,3]thiadiazolo[4,5-d]pyrimidine; 4-Oxo-4-(3,4,5-trifluorophenyl)butyric acid; 1,2,3-Thiadiazolo[4,5-d]pyrimidine; thiadiazolo[4,5-d]pyrimidine",C4H2N4S,C4H2N4S,138.153
N1C=NC2=C1N=CN=[SH]2,2,9,42861332.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D42861332&database=RC&origin=ReaxysOutput&ln=,(321 of 406),nan,"5H-1lambda4-imidazo[4,5-e][1,2,4]thiadiazine",C4H4N4S,C4H4N4S,140.169
C1=CC2=CC=CC=C2C=C1,2,10,62538.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D62538&database=RC&origin=ReaxysOutput&ln=,(48 of 406),91-20-3,"Naphthalene; N'-[(E)-(5-bromo-2-hydroxyphenyl)methylidene]-3-(5-methylfuran-2-yl)-1H-pyrazole-5-carbohydrazide; N-(5-{[(3,4-dimethoxyphenyl)methyl](methyl)sulfamoyl}-1,3,4-thiadiazol-2-yl)-3-fluorobenzamide; 5-chloro-N-(2-methoxyphenyl)-1-benzofuran-2-carboxamide; 3-[(3-chloropyridin-2-yl)amino]-N-methylpropanamide; N,1-dimethyl-4-(1,3-thiazol-2-yl)azepan-4-amine; Naphthalene-[1,2,3,4,9,10-13C6]",C10H8,C10H8,128.174
C1=CC2=CC=NC=C2C=C1,2,10,61557.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D61557&database=RC&origin=ReaxysOutput&ln=,(45 of 406),119-65-3,"Isoquinoline; 2-{2-[5-(4-chlorophenyl)-3-(4-methylphenyl)-4,5-dihydro-1H-pyrazol-1-yl]-4-oxo-4,5-dihydro-1,3-thiazol-5-yl}-N-(2-fluorophenyl)acetamide; 7-(4-fluorophenyl)-6-[4-(methylsulfanyl)phenyl]-7,12-dihydro-6H-chromeno[4,3-d][1,2,4]triazolo[1,5-a]pyrimidine; N-(4-bromophenyl)-N-methyl-3-[(2-methyl-3-oxo-3,4-dihydro-2H-1,4-benzothiazin-6-yl)sulfonyl]propanamide; 2-[2-(4-methoxyphenyl)ethyl]-1-oxo-N-[2-(pyridin-2-yl)ethyl]-1,2-dihydroisoquinoline-4-carboxamide; 2-Azanaphthalene, 2-Benzazine, NSC 3395, β-Quinoline, Benzo[c]pyridine, Benzopyridine; 1'-(2-Bromo-benzyl)-3,5-dimethyl-[1,4']bipiperidinyl; compound with oxalic acid",C9H7N,C9H7N,129.161
C1=CC2=CC=CN=C2C=C1,2,10,61827.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D61827&database=RC&origin=ReaxysOutput&ln=,(46 of 406),91-22-5,"Quinoline; 4-{[4-(4-fluoro-3-methylphenyl)-1,3-thiazol-2-yl]amino}phenol; 1-Azanaphthalene, 1-Benzazine, Benzazabenzene, Benzopyridine; Quinoline, redistilled from glass; 2-deuterioquinoline; 2,3-Benzopyridine; 1-Azanaphthalene",C9H7N,C9H7N,129.161
C1=CC2=CN=CC=C2C=N1,2,10,2719580.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D2719580&database=RC&origin=ReaxysOutput&ln=,(88 of 406),253-50-9,"2,6-naphthyridine; ({1-butyl-2-[(4-methylpentyl)sulfonyl]-1H-imidazol-5-yl}methyl)isopropyl[(1-methyl-1H-pyrazol-4-yl)methyl]amine; 2-{[4-(4-ethoxyphenyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-fluorophenyl)acetamide; 3-bromo-5-(4-bromo-2-thienyl)-N-isobutyl-7-(trifluoromethyl)pyrazolo[1,5-a]pyrimidine-2-carboxamide; 2-(3-nitrophenyl)-2-oxoethyl 6-bromo-2-(4-methoxyphenyl)quinoline-4-carboxylate; N-(4-{[3-(3-methoxyphenyl)-6-oxopyridazin-1(6H)-yl]acetyl}phenyl)acetamide; N-(5-chloro-2-methoxyphenyl)-2-[(6-phenylpyrimidin-4-yl)sulfanyl]acetamide",C8H6N2,C8H6N2,130.149
C1=CC2=NC=CN=C2C=C1,2,10,24095.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D24095&database=RC&origin=ReaxysOutput&ln=,(20 of 406),91-19-0,"Quinoxaline; N-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-[5-(piperidin-1-yl)-1,3,4-thiadiazol-2-yl]-1H-pyrrole-2-carboxamide; 2-[({2-ethyl-5-oxo-5H-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-yl}methyl)sulfanyl]-N-phenylacetamide; 2-(4-chlorophenyl)-N-[4-(morpholin-4-yl)-3-(morpholine-4-sulfonyl)phenyl]acetamide; ethyl 5-{5-[(3,5-dimethylphenyl)sulfamoyl]thiophen-2-yl}-1,2-oxazole-3-carboxylate; 4-chloro-N-{2-methyl-4-[(E)-(2-methylphenyl)diazenyl]phenyl}benzamide; 3-cyclopentyl-N-[5-(4-methylbenzyl)-1,3-thiazol-2-yl]propanamide",C8H6N2,C8H6N2,130.149
C1=CC2=CN=CN=C2C=C1,2,10,135683.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D135683&database=RC&origin=ReaxysOutput&ln=,(73 of 406),253-82-7,"Quinazoline; N'-cyclopentyl-N-methyl-N-(tetrahydro-2H-pyran-4-yl)[1,2,5]oxadiazolo[3,4-b]pyrazine-5,6-diamine; 2-{[4-(4-ethoxyphenyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-fluorophenyl)acetamide; 1-(3-chlorophenyl)-4-[1-(4-methoxyphenyl)-5-(piperidin-4-yl)-1H-pyrazole-4-carbonyl]piperazine; 2-nitro-N-[4-(6-{4-[(2-nitrobenzoyl)amino]phenyl}-2-phenyl-4-pyrimidinyl)phenyl]benzamide; 6-(1,3-dioxo-2,3-dihydro-1H-isoindol-2-yl)-N-(3-fluoro-2-methylphenyl)hexanamide; 3-cyclopentyl-N-{2-[(4-methoxyphenyl)amino]-4-methylquinolin-6-yl}propanamide",C8H6N2,C8H6N2,130.149
C1=CN=C2C=CN=CC2=C1,2,10,136841.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D136841&database=RC&origin=ReaxysOutput&ln=,(76 of 406),253-72-5,"1,6-Naphthyridine; 2-[1-(3,4-Dimethyl-phenyl)-3,5-dioxo-pyrazolidin-4-ylidenemethyl]-3-methyl-1-oxo-1,5-dihydro-benzo[4,5]imidazo[1,2-a]pyridine-4-carbonitrile; N-(5-chloro-2-methylphenyl)-1-(4-fluorophenyl)-6-methoxy-1H,2H,3H,4H,9H-pyrido[3,4-b]indole-2-carboxamide; 2-{[4-(4-ethoxyphenyl)-5-(pyridin-3-yl)-4H-1,2,4-triazol-3-yl]sulfanyl}-N-(2-fluorophenyl)acetamide; N'-[(E)-(4-hydroxy-3,5-dimethoxyphenyl)methylidene]-2-(thiophen-2-yl)acetohydrazide; N-(3,4-dimethoxyphenyl)-2-(dimethylamino)pyrimidine-5-carboxamide; 2-(4-methylphenoxy)-N-(naphthalen-1-yl)acetamide",C8H6N2,C8H6N2,130.149
C1=CC2=CN=NC=C2C=C1,2,10,137494.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D137494&database=RC&origin=ReaxysOutput&ln=,(77 of 406),253-52-1,"Phthalazine; 10-(4-Bromo-phenyl)-8-(2,2-dimethyl-propionyl)-8,8a,11a,11b-tetrahydro-pyrrolo[3',4':3,4]pyrrolo[2,1-a]isoquinoline-9,11-dione; (2Z)-2-(2,4-dimethoxybenzylidene)-7-(morpholin-4-ium-4-ylmethyl)-3-oxo-2,3-dihydro-1-benzofuran-6-olate; N-(3-chloro-4-fluorophenyl)-2-({[3-(3,4-dimethoxyphenyl)-1,2,4-oxadiazol-5-yl]methyl}sulfanyl)acetamide; N-[3-(methylsulfanyl)phenyl]-3-[(3-oxo-3,4-dihydro-2H-1,4-benzothiazin-6-yl)sulfonyl]propanamide; N-benzyl-3-methyl-1-phenyl-1H-thieno[2,3-c]pyrazole-5-carboxamide; Ethyl N-Methyl-N-(2-nitrophenyl)-glycine Ester",C8H6N2,C8H6N2,130.149
C1=CC2=NC=CC=C2N=C1,2,10,139985.0,https://www.reaxys.com/reaxys/secured/hopinto.do?context=S&query=IDE.RCSID%3D139985&database=RC&origin=ReaxysOutput&ln=,(80 of 406),254-79-5,"1,5-Naphthyridine; {2-butyl-5-oxo-5H-[1,3,4]thiadiazolo[3,2-a]pyrimidin-7-yl}methyl 2-[(2-methylphenyl)formamido]acetate; 2-methoxy-5-(3-methyl-1,2-oxazol-5-yl)-N-[3-(methylsulfanyl)phenyl]benzene-1-sulfonamide; 2-{5-[(4-bromophenoxy)methyl]furan-2-yl}-5-(cyclohexylamino)-1,3-oxazole-4-carbonitrile; N-{3-[1-(2-bromophenyl)-5-methyl-1H-1,2,3-triazol-4-yl]-1,2,4-thiadiazol-5-yl}benzamide; 1-[3-(4-Fluoro-phenoxy)-propyl]-4-(3-trifluoromethyl-phenyl)-piperazine; N-(1,3-benzodioxol-5-yl)-2-[(2-methylquinolin-4-yl)oxy]acetamide",C8H6N2,C8H6N2,130.149
